game_id,season,position,dj_score,wager,correct,coryat_score
2821,25,right,5000,4999,TRUE,8000
2820,25,returning_champion,23600,13600,TRUE,27000
2820,25,middle,4800,300,TRUE,2600
2820,25,right,2200,200,FALSE,2200
2819,25,returning_champion,9000,6800,FALSE,9000
2819,25,middle,11500,6501,TRUE,10000
2819,25,right,7800,2798,TRUE,7400
2817,25,returning_champion,18000,8000,TRUE,26000
2817,25,middle,4200,3000,TRUE,4000
2817,25,right,200,100,TRUE,200
2818,25,returning_champion,20400,20400,TRUE,20200
2818,25,middle,2400,2400,FALSE,6400
2818,25,right,16800,4500,FALSE,16400
2816,25,returning_champion,16600,6400,TRUE,15400
2816,25,middle,9800,9800,TRUE,9800
2816,25,right,-1200,N/A,N/A,6000
2815,25,returning_champion,4800,4000,TRUE,4800
2815,25,middle,11800,11100,TRUE,10400
2815,25,right,22000,3000,TRUE,15400
2814,25,returning_champion,19200,19200,FALSE,22200
2814,25,middle,21600,16801,TRUE,11600
2814,25,right,10000,9997,TRUE,9400
2811,25,returning_champion,17400,9000,TRUE,16400
2811,25,middle,3500,3500,TRUE,5000
2811,25,right,13000,4500,FALSE,13000
2812,25,returning_champion,14200,7500,FALSE,14200
2812,25,middle,20800,8000,FALSE,17600
2812,25,right,10800,10795,FALSE,9400
2796,25,returning_champion,15800,10000,TRUE,14800
2796,25,middle,1600,1600,FALSE,1600
2796,25,right,25200,6500,FALSE,20000
2795,25,returning_champion,9600,2000,FALSE,9400
2795,25,middle,1400,1342,TRUE,2400
2795,25,right,1600,1600,TRUE,2600
2794,25,returning_champion,10200,8000,TRUE,10200
2794,25,middle,23800,100,TRUE,21600
2794,25,right,11800,11800,TRUE,12400
2792,25,returning_champion,24300,0,TRUE,25800
2792,25,middle,9000,9000,TRUE,9000
2792,25,right,6000,5200,TRUE,6000
2793,25,returning_champion,30800,4200,TRUE,30400
2793,25,middle,16600,10000,TRUE,12000
2793,25,right,7600,7600,TRUE,7600
2791,25,returning_champion,12800,12800,FALSE,12800
2791,25,middle,11600,11600,TRUE,11600
2791,25,right,12800,9500,TRUE,14800
2790,25,returning_champion,13200,9601,TRUE,15200
2790,25,middle,10000,9998,TRUE,10600
2790,25,right,11400,11400,TRUE,12400
2789,25,returning_champion,2800,0,FALSE,11800
2789,25,middle,5400,5400,TRUE,5400
2789,25,right,18200,100,FALSE,18200
2774,25,returning_champion,5800,5800,FALSE,6800
2774,25,middle,13600,4500,FALSE,13600
2774,25,right,15100,4499,TRUE,13400
2788,25,returning_champion,8800,2000,FALSE,9600
2788,25,middle,16200,3800,FALSE,16600
2788,25,right,15000,2000,TRUE,15000
2773,25,returning_champion,13200,5000,FALSE,12000
2773,25,middle,-200,N/A,N/A,4800
2773,25,right,20800,5601,TRUE,20600
2772,25,returning_champion,800,800,TRUE,800
2772,25,middle,12800,7200,TRUE,12800
2772,25,right,20300,1000,TRUE,22800
2771,25,returning_champion,13600,7500,FALSE,12400
2771,25,middle,16600,3400,FALSE,17400
2771,25,right,7200,7199,FALSE,7200
2762,25,returning_champion,12400,8300,TRUE,12400
2762,25,middle,6800,1000,FALSE,9800
2762,25,right,10300,5601,TRUE,8200
2760,25,returning_champion,23600,12000,FALSE,23400
2760,25,middle,1400,1399,FALSE,1400
2760,25,right,17600,5500,TRUE,15800
2759,25,returning_champion,24000,8000,TRUE,22400
2759,25,middle,3800,3799,TRUE,3800
2759,25,right,6000,1601,FALSE,6000
2758,25,returning_champion,29000,13000,TRUE,24800
2758,25,middle,1800,0,TRUE,2800
2758,25,right,-4400,N/A,N/A,-4400
2757,25,returning_champion,12600,12600,TRUE,10800
2757,25,middle,27400,600,TRUE,21600
2757,25,right,11400,1300,TRUE,11400
2756,25,returning_champion,29000,1000,TRUE,28200
2756,25,middle,0,N/A,N/A,0
2756,25,right,2200,2100,TRUE,2200
2755,25,returning_champion,17200,5201,FALSE,18200
2755,25,middle,11200,10800,FALSE,11200
2755,25,right,10800,6500,FALSE,9800
2754,25,returning_champion,17600,6801,TRUE,19000
2754,25,middle,3400,3000,TRUE,3400
2754,25,right,12200,12200,TRUE,12200
2753,25,returning_champion,9000,9000,FALSE,9000
2753,25,middle,9600,8400,FALSE,9800
2753,25,right,11800,7401,FALSE,10600
2752,25,returning_champion,16200,3300,TRUE,12000
2752,25,middle,6400,1000,TRUE,6400
2752,25,right,19900,12501,FALSE,19200
2750,25,returning_champion,12000,7600,TRUE,12000
2750,25,middle,14800,10401,TRUE,14600
2750,25,right,12600,12000,TRUE,9000
2749,25,returning_champion,15344,15285,FALSE,15000
2749,25,middle,18300,13000,FALSE,16600
2749,25,right,14800,14553,TRUE,14000
2748,25,returning_champion,16463,614,FALSE,16400
2748,25,middle,6000,5899,TRUE,6000
2748,25,right,4200,1801,FALSE,5200
2747,25,returning_champion,17000,4000,TRUE,17000
2747,25,middle,15200,15193,TRUE,16347
2747,25,right,10000,8500,FALSE,13000
2737,25,returning_champion,22200,2200,FALSE,22200
2737,25,middle,4500,2101,FALSE,6200
2737,25,right,3300,3300,TRUE,4000
2736,25,returning_champion,9000,4000,FALSE,9000
2736,25,middle,10600,7401,FALSE,12000
2736,25,right,6200,6000,FALSE,8200
2734,25,returning_champion,20000,2000,FALSE,19200
2734,25,middle,8000,5000,FALSE,9000
2734,25,right,6400,3000,FALSE,6400
2733,25,returning_champion,16800,14601,FALSE,14200
2733,25,middle,8800,8000,FALSE,8800
2733,25,right,15700,10000,FALSE,16200
2728,25,returning_champion,14000,12001,TRUE,13600
2728,25,middle,6600,6595,TRUE,6600
2728,25,right,13000,10000,TRUE,15000
2727,25,returning_champion,16200,16200,FALSE,20200
2727,25,middle,17400,15001,TRUE,16000
2727,25,right,2800,0,TRUE,2800
2725,25,returning_champion,12400,4801,TRUE,12600
2725,25,middle,13600,13600,TRUE,13600
2725,25,right,17200,10001,FALSE,16400
2724,25,returning_champion,20200,12201,TRUE,22200
2724,25,middle,3200,0,FALSE,3200
2724,25,right,16200,16000,FALSE,15000
2720,25,returning_champion,15200,15200,TRUE,15200
2720,25,middle,8500,1000,FALSE,11000
2720,25,right,15400,15001,TRUE,18200
2710,25,returning_champion,15400,8801,TRUE,15200
2710,25,middle,24200,6601,FALSE,21800
2710,25,right,12000,12000,TRUE,12000
2709,25,returning_champion,20600,1399,FALSE,20200
2709,25,middle,9600,2400,FALSE,12200
2709,25,right,6800,6401,TRUE,9800
2707,25,returning_champion,18000,7801,TRUE,17800
2707,25,middle,12900,6000,FALSE,16400
2707,25,right,1000,999,TRUE,1000
2706,25,returning_champion,12600,2000,FALSE,16600
2706,25,middle,15300,9901,TRUE,14200
2706,25,right,5200,5199,FALSE,5200
2702,25,returning_champion,16500,3101,FALSE,18200
2702,25,middle,9800,9800,FALSE,9800
2702,25,right,2400,2400,FALSE,2400
2701,25,returning_champion,19800,201,FALSE,19800
2701,25,middle,4800,2000,FALSE,4800
2701,25,right,20000,19601,FALSE,15200
2698,25,returning_champion,7600,6801,FALSE,11200
2698,25,middle,7100,7000,TRUE,7200
2698,25,right,7200,7001,TRUE,7200
2691,25,returning_champion,24000,1000,TRUE,22600
2691,25,middle,10000,8801,TRUE,10000
2691,25,right,9400,9400,TRUE,9400
2692,25,returning_champion,27800,0,TRUE,29000
2692,25,middle,10600,2000,TRUE,10600
2692,25,right,5800,0,FALSE,6800
2690,25,returning_champion,7000,3000,TRUE,8200
2690,25,middle,18600,1401,TRUE,18600
2690,25,right,10000,10000,TRUE,9200
2689,25,returning_champion,8200,8200,FALSE,16400
2689,25,middle,7600,7599,FALSE,7600
2689,25,right,16400,0,FALSE,16200
2688,25,returning_champion,20400,6401,TRUE,16800
2688,25,middle,13400,13400,FALSE,10000
2688,25,right,7200,7199,TRUE,7600
2685,25,returning_champion,800,796,FALSE,8200
2685,25,middle,6600,4101,FALSE,6600
2685,25,right,10700,2501,FALSE,11200
2686,25,returning_champion,3200,200,TRUE,3200
2686,25,middle,12800,9601,TRUE,12200
2686,25,right,11200,3000,FALSE,10200
2681,25,returning_champion,6500,1200,TRUE,7000
2681,25,middle,4600,4000,FALSE,4600
2681,25,right,5200,2600,TRUE,7800
2680,25,returning_champion,7200,6801,FALSE,7200
2680,25,middle,10400,4001,TRUE,8800
2680,25,right,22200,0,FALSE,16000
2679,25,returning_champion,1400,1399,FALSE,1400
2679,25,middle,11600,7000,TRUE,12200
2679,25,right,15200,8001,TRUE,10600
2677,25,returning_champion,8400,8400,FALSE,8400
2677,25,middle,24000,200,TRUE,19200
2677,25,right,11800,4000,FALSE,11800
2676,25,returning_champion,13200,4000,TRUE,12800
2676,25,middle,17200,9201,TRUE,20000
2676,25,right,7400,7200,TRUE,7400
2674,25,returning_champion,11200,11200,FALSE,8400
2674,25,middle,21400,1000,FALSE,20400
2674,25,right,3500,3000,FALSE,2000
2673,25,returning_champion,18800,1200,TRUE,16000
2673,25,middle,6800,3200,TRUE,9800
2673,25,right,5200,1900,TRUE,6200
2672,25,returning_champion,19200,5500,FALSE,19200
2672,25,middle,12200,8000,TRUE,8200
2672,25,right,9500,4501,TRUE,9400
2581,24,returning_champion,8200,2201,FALSE,8200
2581,24,middle,14600,8000,TRUE,13600
2581,24,right,19800,10000,TRUE,19400
2579,24,returning_champion,21000,15801,TRUE,18600
2579,24,middle,18400,18000,TRUE,18400
2579,24,right,7600,7500,TRUE,8600
2576,24,returning_champion,15000,8601,TRUE,12800
2576,24,middle,5600,5599,FALSE,5600
2576,24,right,11800,11000,FALSE,11800
2574,24,returning_champion,25200,1200,TRUE,22200
2574,24,middle,9200,4000,FALSE,9200
2574,24,right,12800,12799,FALSE,12800
2573,24,returning_champion,24800,8201,TRUE,19000
2573,24,middle,4400,4000,FALSE,4400
2573,24,right,33000,16601,FALSE,17800
2566,24,returning_champion,6200,6199,FALSE,7200
2566,24,middle,14000,8001,TRUE,15600
2566,24,right,11000,1300,TRUE,11000
2565,24,returning_champion,6100,6000,FALSE,8600
2565,24,middle,22400,300,FALSE,18200
2565,24,right,7600,7600,FALSE,7400
2561,24,returning_champion,1000,999,TRUE,1000
2561,24,middle,13700,13699,TRUE,15600
2561,24,right,13800,13700,FALSE,11200
2560,24,returning_champion,22200,7001,FALSE,17800
2560,24,middle,14600,14599,FALSE,14600
2560,24,right,8800,6400,TRUE,11600
2559,24,returning_champion,14000,9199,TRUE,14000
2559,24,middle,23800,4201,TRUE,18400
2559,24,right,2400,2399,TRUE,10600
2552,24,returning_champion,16900,13100,FALSE,16000
2552,24,middle,9200,9200,FALSE,9200
2552,24,right,19400,14401,FALSE,18600
2553,24,returning_champion,12000,12000,TRUE,14000
2553,24,middle,12000,12000,TRUE,11200
2553,24,right,6100,100,TRUE,5200
2548,24,returning_champion,24600,201,TRUE,24600
2548,24,middle,11600,11599,TRUE,10200
2548,24,right,12400,12300,TRUE,12400
2546,24,returning_champion,18800,9201,TRUE,18400
2546,24,middle,2600,2599,TRUE,2200
2546,24,right,14000,14000,TRUE,10600
2544,24,returning_champion,27800,2200,FALSE,28800
2544,24,middle,2200,2199,FALSE,6200
2544,24,right,2200,2200,FALSE,2200
2543,24,returning_champion,17200,8401,FALSE,14000
2543,24,middle,12800,12700,TRUE,12800
2543,24,right,2400,2400,TRUE,2600
2542,24,returning_champion,20800,6401,TRUE,19200
2542,24,middle,13600,4300,TRUE,12400
2542,24,right,8800,8799,FALSE,8800
2541,24,returning_champion,17200,11201,TRUE,17200
2541,24,middle,14200,6600,FALSE,19000
2541,24,right,7600,1600,FALSE,7600
2539,24,returning_champion,14200,8500,FALSE,11800
2539,24,middle,18400,10001,TRUE,17400
2539,24,right,5600,5600,FALSE,5200
2538,24,returning_champion,11200,11000,FALSE,10800
2538,24,middle,15800,15401,FALSE,15400
2538,24,right,15600,15000,TRUE,14600
2537,24,returning_champion,9800,0,TRUE,12400
2537,24,middle,15400,5801,TRUE,15600
2537,24,right,10600,9001,FALSE,10600
2526,24,returning_champion,15800,3401,FALSE,13400
2526,24,middle,8400,1905,FALSE,7200
2526,24,right,9600,9500,FALSE,9600
2525,24,returning_champion,19200,8001,TRUE,17200
2525,24,middle,9400,9000,TRUE,10400
2525,24,right,13600,5601,TRUE,10400
2524,24,returning_champion,12400,2801,FALSE,9800
2524,24,middle,7600,4801,FALSE,3200
2524,24,right,13600,11201,TRUE,13600
2521,24,returning_champion,9000,8999,FALSE,9000
2521,24,middle,24500,4099,TRUE,21200
2521,24,right,10200,10200,FALSE,7400
2518,24,returning_champion,14400,14400,TRUE,10000
2518,24,middle,25000,3801,TRUE,22200
2518,24,right,7800,7000,TRUE,7800
2517,24,returning_champion,14200,2101,FALSE,14200
2517,24,middle,16300,12101,FALSE,15400
2517,24,right,4800,4000,FALSE,8800
2516,24,returning_champion,15000,8601,TRUE,14800
2516,24,middle,11800,6000,FALSE,13400
2516,24,right,8400,8400,TRUE,8400
2515,24,returning_champion,23200,8401,TRUE,15000
2515,24,middle,6600,2227,TRUE,10600
2515,24,right,15800,15800,TRUE,15800
2514,24,returning_champion,4400,4400,TRUE,4200
2514,24,middle,20800,800,TRUE,19400
2514,24,right,9200,399,TRUE,9200
2511,24,returning_champion,11700,7501,FALSE,13200
2511,24,middle,9600,9600,FALSE,9600
2511,24,right,9600,9500,TRUE,9000
2512,24,returning_champion,2300,2296,FALSE,7800
2512,24,middle,18800,1601,TRUE,17600
2512,24,right,10200,10200,FALSE,10200
2510,24,returning_champion,20600,16300,FALSE,20600
2510,24,middle,21200,20001,TRUE,12000
2510,24,right,2100,2098,FALSE,1400
2509,24,returning_champion,18400,3500,TRUE,17000
2509,24,middle,10800,3000,FALSE,8200
2509,24,right,18000,3700,TRUE,17600
2508,24,returning_champion,18400,8001,TRUE,18400
2508,24,middle,13200,12001,TRUE,10000
2508,24,right,12600,12600,TRUE,11400
2507,24,returning_champion,23400,6801,FALSE,20400
2507,24,middle,15100,15000,FALSE,10000
2507,24,right,5800,5700,TRUE,5800
2506,24,returning_champion,15000,13801,FALSE,12800
2506,24,middle,4200,4200,FALSE,4200
2506,24,right,14400,5999,TRUE,19400
2504,24,returning_champion,9800,4800,FALSE,9800
2504,24,middle,11000,8601,TRUE,12000
2504,24,right,13000,9001,TRUE,18000
2501,24,returning_champion,20400,10000,FALSE,19600
2501,24,middle,22200,18601,FALSE,22000
2501,24,right,5000,4900,FALSE,5000
2500,24,returning_champion,5600,3400,FALSE,5600
2500,24,middle,11200,0,FALSE,12000
2500,24,right,18200,4200,FALSE,17800
2497,24,returning_champion,11600,11599,FALSE,13600
2497,24,middle,13300,10000,FALSE,12800
2497,24,right,5800,2200,TRUE,6800
2495,24,returning_champion,8800,8800,FALSE,8800
2495,24,middle,7400,3000,FALSE,5000
2495,24,right,17500,500,FALSE,17600
2492,24,returning_champion,1800,0,TRUE,13800
2492,24,middle,12800,900,TRUE,11000
2492,24,right,5600,1999,TRUE,5600
2491,24,returning_champion,21800,21000,TRUE,19400
2491,24,middle,20200,20199,TRUE,14400
2491,24,right,11800,7200,FALSE,11800
2489,24,returning_champion,16800,16800,TRUE,15800
2489,24,middle,17000,16601,FALSE,17000
2489,24,right,9600,2500,FALSE,10200
2487,24,returning_champion,18800,18797,TRUE,15400
2487,24,middle,20600,17001,FALSE,19600
2487,24,right,12000,8601,TRUE,12000
2488,24,returning_champion,16000,12000,TRUE,16000
2488,24,middle,13800,13000,TRUE,13800
2488,24,right,13200,3001,TRUE,11400
2486,24,returning_champion,30400,5000,TRUE,25200
2486,24,middle,6000,3000,FALSE,6000
2486,24,right,9000,3000,FALSE,7800
2484,24,returning_champion,18800,18000,TRUE,17800
2484,24,middle,1000,200,FALSE,1000
2484,24,right,42200,3000,TRUE,30400
2483,24,returning_champion,11200,11199,TRUE,15200
2483,24,middle,6400,6395,TRUE,6400
2483,24,right,14000,8400,TRUE,13200
2471,24,returning_champion,24400,6800,TRUE,20600
2471,24,middle,10400,10400,FALSE,7800
2471,24,right,13000,3000,TRUE,13000
2470,24,returning_champion,7600,7600,TRUE,6400
2470,24,middle,18000,6002,FALSE,16800
2470,24,right,15000,15000,TRUE,15000
2469,24,returning_champion,15600,15600,TRUE,12200
2469,24,middle,17600,13700,FALSE,17600
2469,24,right,4400,4400,FALSE,4400
2468,24,returning_champion,6000,0,FALSE,10800
2468,24,middle,12200,0,FALSE,11400
2468,24,right,2600,2596,FALSE,2600
2467,24,returning_champion,15800,12201,FALSE,15600
2467,24,middle,12200,9401,FALSE,13600
2467,24,right,10800,10800,FALSE,10800
2466,24,returning_champion,15600,10000,TRUE,15200
2466,24,middle,6000,5998,FALSE,6000
2466,24,right,18200,13001,FALSE,18200
2465,24,returning_champion,12600,12411,TRUE,10600
2465,24,middle,12200,2008,TRUE,11800
2465,24,right,6800,3000,TRUE,8000
2455,24,returning_champion,19000,8000,TRUE,19000
2455,24,middle,13000,6002,TRUE,11800
2455,24,right,11900,11900,FALSE,12000
2454,24,returning_champion,5800,5799,TRUE,5800
2454,24,middle,19400,8299,FALSE,14400
2454,24,right,22200,22200,TRUE,22200
2453,24,returning_champion,4600,4600,TRUE,7000
2453,24,middle,7200,2001,TRUE,7200
2453,24,right,9000,1000,TRUE,12000
2452,24,returning_champion,13800,5001,TRUE,12600
2452,24,middle,9400,5600,TRUE,15400
2452,24,right,5800,5798,TRUE,5800
2451,24,returning_champion,16000,15999,TRUE,16000
2451,24,middle,24600,7401,TRUE,20800
2451,24,right,7000,7000,TRUE,7000
2450,24,returning_champion,14400,10000,TRUE,14600
2450,24,middle,15000,14000,FALSE,15600
2450,24,right,10000,9950,FALSE,10000
2449,24,returning_champion,12800,12799,FALSE,12800
2449,24,middle,15700,9901,TRUE,19200
2449,24,right,7200,7199,FALSE,6400
2448,24,returning_champion,15200,9700,FALSE,18400
2448,24,middle,12400,12299,FALSE,12400
2448,24,right,12200,12000,FALSE,11600
2439,24,returning_champion,12400,11900,TRUE,12400
2439,24,middle,13600,13598,FALSE,15600
2439,24,right,18000,9300,TRUE,16000
2438,24,returning_champion,7200,7199,TRUE,10200
2438,24,middle,14800,13600,TRUE,15800
2438,24,right,15800,13999,TRUE,15600
2437,24,returning_champion,17800,9401,FALSE,17400
2437,24,middle,7600,7599,TRUE,7600
2437,24,right,13600,5199,FALSE,13400
2434,24,returning_champion,14400,4401,TRUE,13000
2434,24,middle,7700,6701,FALSE,6200
2434,24,right,9400,8000,TRUE,13200
2431,24,returning_champion,14600,13401,FALSE,15400
2431,24,middle,14000,3000,FALSE,14000
2431,24,right,8400,8399,TRUE,8400
2430,24,returning_champion,9800,9800,FALSE,9800
2430,24,middle,19600,0,TRUE,18200
2430,24,right,2300,0,TRUE,5800
2422,24,returning_champion,20400,1000,FALSE,15600
2422,24,middle,9200,9200,TRUE,9200
2422,24,right,9200,9198,TRUE,10200
2417,24,returning_champion,12400,8001,TRUE,12400
2417,24,middle,6400,6100,TRUE,10000
2417,24,right,10200,2601,TRUE,8600
2416,24,returning_champion,-200,N/A,N/A,2800
2416,24,middle,17000,1801,FALSE,19000
2416,24,right,9400,8000,TRUE,9000
2415,24,returning_champion,3200,1405,TRUE,6200
2415,24,middle,9400,9350,FALSE,8200
2415,24,right,14400,4401,TRUE,14200
2414,24,returning_champion,0,N/A,N/A,0
2414,24,middle,18800,6000,FALSE,20200
2414,24,right,1000,1000,TRUE,8000
2413,24,returning_champion,14800,0,FALSE,14800
2413,24,middle,17400,10500,FALSE,17400
2413,24,right,3400,100,FALSE,4400
2412,24,returning_champion,13300,1101,TRUE,14400
2412,24,middle,6600,5905,TRUE,6600
2412,24,right,7200,6000,FALSE,6800
2411,24,returning_champion,9400,501,TRUE,8000
2411,24,middle,9900,8600,FALSE,7600
2411,24,right,11800,8001,FALSE,11800
2410,24,returning_champion,14800,3001,FALSE,14600
2410,24,middle,8400,8399,TRUE,8400
2410,24,right,-1800,N/A,N/A,-2600
2397,24,returning_champion,18200,10601,TRUE,14800
2397,24,middle,14400,14398,TRUE,14400
2397,24,right,5800,5800,FALSE,5800
2393,24,returning_champion,8400,8399,TRUE,10200
2393,24,middle,6200,3601,TRUE,6200
2393,24,right,15000,1801,TRUE,12800
2392,24,returning_champion,10800,1002,FALSE,11800
2392,24,middle,5800,5799,FALSE,6400
2392,24,right,20000,1601,FALSE,18200
2391,24,returning_champion,11600,8801,TRUE,12200
2391,24,middle,8600,8599,FALSE,8600
2391,24,right,10200,7001,FALSE,8400
2390,24,returning_champion,18200,14201,TRUE,17800
2390,24,middle,16200,5799,TRUE,16200
2390,24,right,5200,3800,TRUE,2600
2382,24,returning_champion,8000,7500,TRUE,8000
2382,24,middle,12400,3601,TRUE,14400
2382,24,right,5000,4500,FALSE,6200
2379,24,returning_champion,9800,9800,TRUE,12800
2379,24,middle,20200,13000,FALSE,18000
2379,24,right,16200,15000,TRUE,13200
2377,24,returning_champion,3200,200,FALSE,3200
2377,24,middle,7400,5400,FALSE,9400
2377,24,right,13800,1200,TRUE,14000
2376,24,returning_champion,13000,5000,FALSE,13000
2376,24,middle,13000,13000,TRUE,15400
2376,24,right,16800,9201,TRUE,15800
2375,24,returning_champion,18900,16000,FALSE,20200
2375,24,middle,17400,17400,FALSE,18400
2375,24,right,4200,3999,TRUE,4200
2374,24,returning_champion,9800,9200,TRUE,9800
2374,24,middle,18000,1601,FALSE,18800
2374,24,right,7800,0,TRUE,7800
2373,24,returning_champion,11400,5000,TRUE,13000
2373,24,middle,4800,1,TRUE,4800
2373,24,right,14000,6000,TRUE,14000
2372,24,returning_champion,6400,6400,TRUE,6400
2372,24,middle,7000,6984,FALSE,6600
2372,24,right,9600,5500,FALSE,9600
2371,24,returning_champion,14600,7000,TRUE,13200
2371,24,middle,15000,14201,FALSE,17000
2371,24,right,7000,3000,TRUE,7000
2370,24,returning_champion,17200,6801,FALSE,16800
2370,24,middle,10200,3500,TRUE,10200
2370,24,right,12000,11000,TRUE,9600
2369,24,returning_champion,13600,2000,TRUE,13200
2369,24,middle,19400,7801,TRUE,17200
2369,24,right,1000,1,TRUE,3000
2368,24,returning_champion,14600,4000,TRUE,15600
2368,24,middle,7000,4500,TRUE,9000
2368,24,right,9200,6300,TRUE,9200
2367,24,returning_champion,16400,12001,TRUE,16400
2367,24,middle,14200,6000,FALSE,14000
2367,24,right,10600,10599,FALSE,10600
2366,24,returning_champion,8500,4600,FALSE,6600
2366,24,middle,12500,4501,FALSE,15600
2366,24,right,3800,3799,FALSE,3800
2365,24,returning_champion,15200,3900,TRUE,13000
2365,24,middle,5600,5000,FALSE,5600
2365,24,right,8400,8255,FALSE,13000
2364,24,returning_champion,15600,10801,FALSE,14400
2364,24,middle,12200,3000,TRUE,14200
2364,24,right,13200,12300,TRUE,12800
2363,24,returning_champion,8200,2000,FALSE,8200
2363,24,middle,11700,2500,FALSE,10600
2363,24,right,9200,9100,TRUE,10200
2362,24,returning_champion,9000,1000,FALSE,9000
2362,24,middle,12400,0,FALSE,12000
2362,24,right,13400,400,FALSE,12800
2361,24,returning_champion,8800,1800,TRUE,8800
2361,24,middle,14800,7000,FALSE,13600
2361,24,right,10600,6400,FALSE,12600
2360,24,returning_champion,10400,10400,FALSE,10400
2360,24,middle,8600,2500,FALSE,9800
2360,24,right,12100,8701,FALSE,11600
2359,24,returning_champion,9900,9800,TRUE,11400
2359,24,middle,10200,9700,FALSE,12200
2359,24,right,2600,2500,FALSE,2400
2358,24,returning_champion,11200,11200,TRUE,12800
2358,24,middle,1400,1373,TRUE,1400
2358,24,right,12800,9600,TRUE,12800
2357,24,returning_champion,3000,299,FALSE,4200
2357,24,middle,2700,0,FALSE,3800
2357,24,right,8800,1000,FALSE,8800
2349,24,returning_champion,10800,6401,FALSE,12200
2349,24,middle,8600,2201,FALSE,8600
2349,24,right,1200,1000,FALSE,3200
2348,24,returning_champion,21800,0,TRUE,22400
2348,24,middle,10000,8401,FALSE,10000
2348,24,right,9200,9200,FALSE,8200
2347,24,returning_champion,4000,4000,FALSE,14800
2347,24,middle,8400,1800,FALSE,11400
2347,24,right,9800,5000,TRUE,9600
2346,24,returning_champion,9000,9000,TRUE,10000
2346,24,middle,13400,5000,TRUE,13400
2346,24,right,18600,8201,TRUE,20000
2345,24,returning_champion,16800,8801,TRUE,16200
2345,24,middle,11900,11900,TRUE,14000
2345,24,right,12800,12700,FALSE,12800
2344,24,returning_champion,27800,5001,TRUE,22000
2344,24,middle,16400,16400,FALSE,16400
2344,24,right,12000,2000,TRUE,11200
2343,24,returning_champion,13600,12801,FALSE,15600
2343,24,middle,13200,13200,TRUE,15000
2343,24,right,15600,13000,TRUE,15400
2330,24,returning_champion,5200,5200,FALSE,5200
2330,24,middle,14600,3400,TRUE,15600
2330,24,right,19000,6000,FALSE,19400
2329,24,returning_champion,15000,14999,TRUE,13000
2329,24,middle,7600,2500,FALSE,7600
2329,24,right,29200,801,TRUE,26800
2327,24,returning_champion,13400,3500,FALSE,13000
2327,24,middle,10400,10400,TRUE,10400
2327,24,right,18200,4000,TRUE,17800
2326,24,returning_champion,25800,7399,TRUE,25400
2326,24,middle,5600,5600,TRUE,5600
2326,24,right,9200,9200,TRUE,9400
2325,24,returning_champion,50000,19399,FALSE,33600
2325,24,middle,3600,3000,FALSE,3600
2325,24,right,15800,5800,FALSE,15800
2324,24,returning_champion,6000,6000,FALSE,6800
2324,24,middle,8200,5801,FALSE,9200
2324,24,right,7000,7000,FALSE,8800
2323,24,returning_champion,6400,6400,FALSE,9000
2323,24,middle,9800,3801,TRUE,9800
2323,24,right,6400,6400,TRUE,6400
2322,24,returning_champion,10200,0,FALSE,10200
2322,24,middle,13700,13700,TRUE,13800
2322,24,right,15200,5000,TRUE,15200
2320,24,returning_champion,14200,6000,FALSE,15800
2320,24,middle,3000,2000,FALSE,2600
2320,24,right,9200,800,FALSE,9200
2321,24,returning_champion,19900,0,TRUE,20600
2321,24,middle,9400,8801,FALSE,9400
2321,24,right,8800,0,TRUE,6800
2306,24,returning_champion,7600,801,TRUE,9200
2306,24,middle,14000,5001,FALSE,13600
2306,24,right,9800,9000,TRUE,11800
2305,24,returning_champion,1400,1399,FALSE,1400
2305,24,middle,3000,3000,TRUE,6000
2305,24,right,9600,3599,FALSE,14600
2304,24,returning_champion,13200,13198,TRUE,13200
2304,24,middle,14600,7400,TRUE,13600
2304,24,right,11000,8000,TRUE,11000
2303,24,returning_champion,16600,16598,TRUE,17600
2303,24,middle,6300,3499,TRUE,8800
2303,24,right,18000,15201,FALSE,12800
2302,24,returning_champion,9400,7001,FALSE,9400
2302,24,middle,20200,1000,TRUE,19400
2302,24,right,8200,8000,FALSE,7800
2301,24,returning_champion,21200,586,FALSE,20400
2301,24,middle,10800,10800,TRUE,9200
2301,24,right,2200,2000,FALSE,4200
2300,24,returning_champion,12400,12400,FALSE,12400
2300,24,middle,12600,12345,FALSE,12200
2300,24,right,800,700,FALSE,3000
2299,24,returning_champion,8800,8800,FALSE,8000
2299,24,middle,21000,4000,FALSE,20000
2299,24,right,12200,9000,FALSE,12200
2289,24,returning_champion,9000,8999,FALSE,8800
2289,24,middle,11400,6601,TRUE,13200
2289,24,right,11600,11201,TRUE,11600
2288,24,returning_champion,8600,8599,TRUE,8400
2288,24,middle,800,799,FALSE,2400
2288,24,right,11600,5601,FALSE,11600
2287,24,returning_champion,13400,4200,FALSE,13400
2287,24,middle,8800,8799,TRUE,7400
2287,24,right,7300,7000,TRUE,11800
2286,24,returning_champion,14800,11800,TRUE,12400
2286,24,middle,13000,12000,TRUE,13000
2286,24,right,17800,11801,FALSE,16000
2285,24,returning_champion,4200,4198,FALSE,6000
2285,24,middle,9400,0,TRUE,9400
2285,24,right,19200,0,FALSE,20200
2284,24,returning_champion,13800,0,FALSE,14600
2284,24,middle,10000,2700,FALSE,10000
2284,24,right,10200,9801,TRUE,12200
